,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
19343,华南师范大学,密码学,网络安全,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19344,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19345,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19346,华南师范大学,计算,智能,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19347,教育,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19348,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19349,华南师范大学,计算机,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19350,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19351,华南师范大学,大数据,语义,研究生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19352,广州,南方,学院,计算机科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19353,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19354,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19355,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19356,华南师范大学,人工智能,计算,智能,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19357,西南大学,计算机,信息科学,学院,西南大学,计算机,信息科学,学院,计算机科学,技术,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19358,华南师范大学,软件,学院,模式识别,智能系统,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19359,嘉应学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19360,华南师范大学,云计算,大数据,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19361,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19362,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19363,广东省,中心,信息,技术部,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19364,西南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19365,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19366,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19367,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19368,广东,技术,师范大学,电子,信息学院,计算机科学,技术,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19369,山东师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19370,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19371,华南师范大学,计算机,学院,分布式,云计算,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19372,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19373,广州,南方,学院,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19374,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19375,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19376,华南师范大学,计算机,学院,计算机应用,技术,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19377,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19378,华南师范大学,计算机,学院,无线,传感器,定位,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19379,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19380,硕士,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19381,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19382,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19383,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19384,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19385,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19386,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19387,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19388,华南师范大学,交易,量化,投资,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19389,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19390,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19391,华南师范大学,计算机,学院,computer,sciences,学士,bachelor,artificial,intelligence,language,processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19392,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19393,西南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19394,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19395,广西师范大学,多媒体,远程教育,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19396,电子科技大学,中山,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19397,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19398,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19399,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19400,华南师范大学,嵌入式,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19401,华南师范大学,人工智能,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19402,北京,信息,科技,有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19403,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19404,华南师范大学,计算机,学院,云计算,信息,服务,软件,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19405,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19406,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19407,广州,南方,学院,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19408,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19409,分校,计算机,科学系,生物信息学,计算,复杂性,phd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19410,电子科技大学,中山,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19411,广东工业大学,计算机,学院,协同,计算,知识,工程,数据挖掘,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19412,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19413,西安理工大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19414,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19415,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19416,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417,广州,南方,学院,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19418,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19419,设计,理论,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19420,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19421,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19422,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19423,广东工业大学,数据挖掘,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19424,文化,传播,有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19425,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19426,华南理工大学,计算机科学,工程学院,虚拟现实,计算机,可视化,数字化,设计,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19427,华南理工大学,软件测试,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19428,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19429,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19430,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19431,广州,南方,学院,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19432,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19433,软件,开发中心,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19434,上海大学,计算机应用,技术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19435,中山大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19436,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19437,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19438,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19439,华侨大学,计算机,学院,计算,智能,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19440,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19441,广州,南方,学院,电气工程,自动化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19442,暨南大学,信号处理,设计,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19443,广州,南方,学院,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19444,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19445,武汉理工大学,交通,学院,船舶,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19446,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19447,浙江,科技,有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19448,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19449,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19450,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19451,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19452,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19453,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19454,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19456,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,华南师范大学,计算机,学院,实验室,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19460,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19461,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19462,华中科技大学,软件,云计算,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19463,中国,计量,大学,计算机,图形学,计算机,视觉,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19464,嘉应学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19465,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19466,电子科技大学,中山,学院,嵌入式,系统,智能控制,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19467,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19468,岭南,师范学院,智能,信息处理,数据挖掘,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19469,广东,财经大学,信息学院,计算机科学,技术,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19470,嘉应学院,计算机,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19471,新余,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19472,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19473,暨南大学,互联网,云计算,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19474,高分子,材料,成型,加工,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19475,嘉应学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19476,新余,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19477,华南理工大学,计算机,学院,机器学习,数据挖掘,人工智能,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19478,新余,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19479,嘉应学院,计算机,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19480,大连理工大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19481,新余,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19482,天津,科技,大学,人工智能,学院,智能,信息处理,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19483,华南师范大学,数学,科学,学院,信息,计算,科学系,微分方程,数值,方法,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19484,新余,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19485,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19486,河海大学,物联网,工程学院,传感器,网络,普适,计算,计算机网络,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19487,湖北,民族大学,信息,工程学院,计算机应用,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19488,暨南大学,计算机系,密码学,信息安全,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19489,辽宁,工业,大学,理学院,intelligent,control,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19490,华南师范大学,计算机,学院,软件,软件工程,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19491,新疆大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19492,华南师范大学,计算机,学院,社交,网络分析,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19493,中山大学,教育学院,教育,技术,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19494,广东海洋大学,信息学院,图像处理,信息,隐藏,电子,系统设计,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19495,计算机应用,技术,研究所,物联网,计算,大数据,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19496,广州,城建,职业学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19497,华南理工大学,计算机科学,工程学院,物联网,java,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19498,华南师范大学,软件,学院,软件工程,图像,传播,工程,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19499,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19500,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19501,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19502,江西,科技,师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19503,中山大学,教育学院,教育,技术,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19504,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19505,华南师范大学,计算机,学院,计算机科学,技术,硕士,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19506,广东,技术,师范大学,广东工业大学,rfid,技术,模式识别,制造业,物联网,知识产权,大数据,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19507,中山大学,教育学院,教育,技术学,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19508,南京大学,机器学习,数据挖掘,社会,网络,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19509,华南师范大学,计算机,学院,广东省,服务,计算,工程技术,研究,开发中心,信息检索,数据挖掘,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19510,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19511,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19512,华南农业大学,数学,信息学院,计算机系,信息安全,人工智能,技术,博士,信息安全,人工智能,技术,图像,视觉,技术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19513,电子科技大学,中山,学院,数据库,原理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19514,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19515,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19516,中国,计量,大学,协同,计算,机器学习,生物信息学,物联网,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19517,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19518,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19519,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19520,华南师范大学,基础教育,培训,研究院,项目,计算机,基础教育,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19521,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19522,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19523,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19524,计算机,结构,硕士,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19525,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19526,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19527,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19528,广州,工商学院,创新,教育学院,电子,科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19529,深圳,科技,有限公司,推荐,系统,社交,网络,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19530,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19531,上海交通大学,软件,学院,协同,计算,服务,计算,制造业,信息化,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19532,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19533,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19534,湖南大学,信息科学,工程学院,社会,计算,多媒体,信息检索,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19535,西安电子科技大学,通信,工程学院,通信,信息系统,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19536,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19537,广州大学,计算机,学院,计算机应用,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19538,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19539,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19540,华南师范大学,测试,学士,测试,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19541,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19542,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19543,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19544,华南师范大学,软件,学院,java,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19545,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19546,广东,东软,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19547,广东,东软,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19548,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19549,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19550,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19551,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19552,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19553,华南师范大学,计算机,学院,社交,网络,数据挖掘,系统,推荐,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19554,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19556,西南大学,计算机,信息科学,学院,生物,信息,软件工程,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19557,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19558,广东,东软,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19559,华南师范大学,软件,学院,电子信息,nlp,自然语言处理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19560,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19561,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19562,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19563,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19564,湖南师范大学,物理,信息科学,学院,信息,通信工程,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19565,广州,南方,学院,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19566,华南师范大学,体育,科学,学院,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19567,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19568,仲恺,农业,工程学院,计算,科学,学院,算法,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19569,广东,东软,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19570,华南师范大学,音乐学院,艺术学,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19571,仲恺,农业,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19572,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19573,广州,南方,学院,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19574,华南师范大学,数据库,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19575,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19576,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19577,湖南师范大学,物理,信息科学,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19578,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19579,华南师范大学,信息,光电子,科技,学院,物理学,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19580,广东,东软,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19581,华南师范大学,生物,光子学,研究院,化学,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19582,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19583,华南师范大学,化学,环境,学院,化学,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19584,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19585,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19586,广州,南方,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
